,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,nation_jersey_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
14,0.5,0.8055555555555556,0.5714285714285714,0.9,0.8611111111111112,0.530494166745708,0.4349680170575693,0.75,0.5,0.0,0.5663250921431024,0.0,0.14285714285714285,0.0,0.10588235294117647,0.05813953488372093,0.16279069767441862,0.48148148148148145,0.10465116279069768,0.14285714285714285,0.15476190476190477,0.14457831325301204,0.4375,0.32142857142857145,0.47297297297297297,0.5308641975308642,0.5540540540540541,0.8235294117647058,0.29333333333333333,0.5142857142857142,0.5692307692307692,0.2987012987012987,0.4262295081967213,0.06896551724137931,0.28205128205128205,0.2619047619047619,0.08791208791208792,0.6233766233766234,0.2375,0.625,0.20689655172413793,0.14457831325301204,0.06097560975609756,1.0,0.9111111111111111,0.8876404494382022,0.9431818181818182,1.0
15,0.5,0.1388888888888889,0.3333333333333333,0.9,0.8611111111111112,0.6253438300294034,0.4989339019189765,0.5,0.5,0.25,0.6678234748330146,0.061224489795918366,0.5714285714285714,0.41379310344827586,0.7058823529411765,0.6627906976744186,0.5465116279069767,0.9259259259259259,0.6046511627906976,0.8131868131868132,0.4880952380952381,0.5060240963855421,0.8625,0.8214285714285714,0.7702702702702703,0.7654320987654321,0.8108108108108109,0.9411764705882353,0.9466666666666667,0.6571428571428571,0.7230769230769231,1.0,0.639344262295082,0.6551724137931034,0.9487179487179487,1.0,0.7472527472527473,0.8051948051948052,0.55,0.8611111111111112,0.9540229885057471,0.9879518072289156,0.9390243902439024,0.14772727272727273,0.1111111111111111,0.0898876404494382,0.056818181818181816,0.07865168539325842
16,0.8,0.6666666666666666,0.6428571428571429,0.9,0.8333333333333334,0.23171772740206772,0.4562899786780384,0.75,0.5,0.25,0.20646718987886833,0.02040816326530612,0.14285714285714285,0.06896551724137931,0.5411764705882353,0.29069767441860467,0.8837209302325582,0.6666666666666666,0.47674418604651164,0.5934065934065934,0.6190476190476191,0.2891566265060241,0.6625,0.5952380952380952,0.527027027027027,0.7160493827160493,0.47297297297297297,0.7254901960784313,0.48,0.7571428571428571,0.9076923076923077,0.5064935064935064,0.9016393442622951,0.4942528735632184,0.9615384615384616,0.9523809523809523,0.26373626373626374,0.42857142857142855,0.5,0.8472222222222222,1.0,0.9879518072289156,0.9878048780487805,0.011363636363636364,0.011111111111111112,0.0,0.022727272727272728,0.0
17,0.65,0.2777777777777778,0.2857142857142857,0.9,0.8333333333333334,0.5684340320591862,0.6375266524520256,0.75,0.75,0.75,0.5683755645206765,0.09183673469387756,0.2857142857142857,0.27586206896551724,0.7294117647058823,0.9883720930232558,0.8255813953488372,0.8888888888888888,0.9418604651162791,0.9120879120879121,0.8928571428571429,0.7951807228915663,0.65,0.9285714285714286,0.8108108108108109,0.7777777777777778,0.8378378378378378,0.9215686274509803,0.9333333333333333,0.9142857142857143,0.7846153846153846,0.7662337662337663,0.6557377049180327,0.896551724137931,0.6282051282051282,0.19047619047619047,0.978021978021978,0.8571428571428571,0.9125,0.9305555555555556,0.26436781609195403,0.24096385542168675,0.1951219512195122,0.125,0.14444444444444443,0.0449438202247191,0.10227272727272728,0.12359550561797752
18,0.75,0.5833333333333334,0.5714285714285714,0.9,0.8333333333333334,0.29811249170065446,0.6375266524520256,0.75,0.5,0.5,0.33052076872209435,0.030612244897959183,0.14285714285714285,0.4827586206896552,0.6823529411764706,0.6395348837209303,0.9883720930232558,0.8518518518518519,0.7558139534883721,0.6593406593406593,0.7857142857142857,0.7831325301204819,0.8875,0.8571428571428571,0.7027027027027027,0.691358024691358,0.7567567567567568,0.8235294117647058,0.6,0.7714285714285715,0.9692307692307692,0.7792207792207793,0.8360655737704918,0.6436781609195402,0.9487179487179487,0.9523809523809523,0.6923076923076923,0.7012987012987013,0.95,0.8472222222222222,0.896551724137931,0.9397590361445783,1.0,0.10227272727272728,0.06666666666666667,0.07865168539325842,0.056818181818181816,0.0898876404494382
20,0.6,0.5833333333333334,0.5238095238095238,0.9,0.8333333333333334,0.6111163805368491,0.4989339019189765,0.75,0.75,0.75,0.5447951321785757,0.08163265306122448,0.2857142857142857,0.27586206896551724,0.6352941176470588,0.9302325581395349,0.9069767441860465,0.8765432098765432,0.9767441860465116,0.8791208791208791,0.8214285714285714,0.9397590361445783,0.6625,0.9166666666666666,0.7432432432432432,0.7654320987654321,0.7567567567567568,0.8823529411764706,0.8133333333333334,0.8857142857142857,0.8307692307692308,0.7532467532467533,0.819672131147541,0.896551724137931,0.8333333333333334,0.36904761904761907,0.9560439560439561,0.7792207792207793,0.95,0.875,0.3103448275862069,0.39759036144578314,0.13414634146341464,0.14772727272727273,0.044444444444444446,0.11235955056179775,0.06818181818181818,0.07865168539325842
21,0.6,0.7222222222222222,0.42857142857142855,0.9,0.8333333333333334,0.5210092004173386,0.6375266524520256,0.75,0.5,0.5,0.5776026902197594,0.04081632653061224,0.5714285714285714,0.13793103448275862,0.6352941176470588,0.686046511627907,0.7093023255813954,0.9629629629629629,0.46511627906976744,0.8241758241758241,0.6904761904761905,0.7349397590361446,0.875,0.9166666666666666,0.24324324324324326,0.345679012345679,0.6081081081081081,0.8235294117647058,0.37333333333333335,0.5142857142857142,0.5538461538461539,0.8571428571428571,0.7049180327868853,0.5517241379310345,0.8846153846153846,0.9642857142857143,0.8021978021978022,0.8961038961038961,0.625,0.9722222222222222,0.9540229885057471,0.927710843373494,0.8780487804878049,0.03409090909090909,0.06666666666666667,0.12359550561797752,0.07954545454545454,0.11235955056179775
22,0.5,0.3611111111111111,0.35714285714285715,0.9,0.8333333333333334,0.653798729014512,0.7867803837953091,0.75,0.5,0.75,0.7247240833106927,0.16326530612244897,0.7142857142857143,0.20689655172413793,0.8823529411764706,0.9418604651162791,0.8953488372093024,0.9135802469135802,0.9651162790697675,0.9120879120879121,0.9285714285714286,0.9397590361445783,0.875,0.9404761904761905,0.8108108108108109,0.8148148148148148,0.918918918918919,0.9215686274509803,0.8266666666666667,0.8142857142857143,0.9076923076923077,0.8701298701298701,0.47540983606557374,0.8850574712643678,0.7307692307692307,0.4880952380952381,0.945054945054945,0.8961038961038961,0.95,0.9166666666666666,0.5977011494252874,0.5421686746987951,0.5,0.13636363636363635,0.06666666666666667,0.1348314606741573,0.125,0.12359550561797752
23,0.35,0.3888888888888889,0.40476190476190477,0.875,0.9166666666666666,0.7249359764772835,0.4562899786780384,0.5,0.5,0.75,0.6760253643433106,0.09183673469387756,0.42857142857142855,0.6896551724137931,0.8705882352941177,0.8372093023255814,0.6627906976744186,0.9382716049382716,0.9767441860465116,0.9340659340659341,0.9523809523809523,0.9759036144578314,0.7875,0.9761904761904762,0.8648648648648649,0.8148148148148148,0.9324324324324325,0.7647058823529411,0.8533333333333334,0.7857142857142857,0.6923076923076923,0.7662337662337663,0.4426229508196721,0.9195402298850575,0.41025641025641024,0.40476190476190477,0.8351648351648352,0.9090909090909091,0.95,0.8472222222222222,0.28735632183908044,0.46987951807228917,0.3902439024390244,0.03409090909090909,0.022222222222222223,0.02247191011235955,0.03409090909090909,0.056179775280898875
24,0.4,0.7777777777777778,0.6190476190476191,0.875,0.8888888888888888,0.6869961111638053,0.5309168443496801,0.75,0.75,1.0,0.7334385909153821,0.05102040816326531,0.2857142857142857,0.1724137931034483,0.8470588235294118,0.7790697674418605,0.7906976744186046,0.9259259259259259,0.9302325581395349,0.9010989010989011,0.9166666666666666,0.9036144578313253,0.975,0.9404761904761905,0.6081081081081081,0.7901234567901234,0.7162162162162162,0.7254901960784313,0.6,0.9285714285714286,0.8,0.8701298701298701,0.9016393442622951,0.8735632183908046,0.7948717948717948,0.6666666666666666,0.8681318681318682,0.922077922077922,0.9125,0.8888888888888888,0.6436781609195402,0.6987951807228916,0.6951219512195121,0.03409090909090909,0.044444444444444446,0.0,0.022727272727272728,0.0
26,0.3,0.19444444444444445,0.2619047619047619,0.875,0.8611111111111112,0.6917385943279901,0.5415778251599147,0.5,0.5,0.75,0.7195979023667577,0.061224489795918366,0.5714285714285714,0.3103448275862069,0.8235294117647058,0.872093023255814,0.36046511627906974,0.9012345679012346,0.7325581395348837,0.9230769230769231,0.7976190476190477,0.6746987951807228,0.7125,0.9166666666666666,1.0,0.9382716049382716,0.972972972972973,0.8627450980392157,0.9733333333333334,0.7285714285714285,0.4153846153846154,0.7662337662337663,0.32786885245901637,0.8160919540229885,0.28205128205128205,0.2619047619047619,0.9560439560439561,0.8051948051948052,0.7375,0.7777777777777778,0.45977011494252873,0.5301204819277109,0.47560975609756095,0.14772727272727273,0.1111111111111111,0.11235955056179775,0.14772727272727273,0.06741573033707865
27,0.45,0.5,0.42857142857142855,0.875,0.8333333333333334,0.6443137626861425,0.4349680170575693,0.5,1.0,0.75,0.6703865653049821,0.22448979591836735,0.14285714285714285,0.3103448275862069,0.9411764705882353,0.8023255813953488,0.5232558139534884,0.9876543209876543,0.8837209302325582,0.8351648351648352,0.9642857142857143,0.9518072289156626,0.9625,0.9523809523809523,0.7162162162162162,0.691358024691358,0.7702702702702703,0.8431372549019608,0.7866666666666666,0.8428571428571429,0.3076923076923077,0.948051948051948,0.3770491803278688,0.9540229885057471,0.38461538461538464,0.5714285714285714,0.8901098901098901,0.974025974025974,0.7125,0.9027777777777778,0.5977011494252874,0.5783132530120482,0.17073170731707318,0.07954545454545454,0.13333333333333333,0.056179775280898875,0.056818181818181816,0.033707865168539325
28,0.45,1.0,0.9047619047619048,0.875,0.8333333333333334,0.4546144361187518,0.4989339019189765,0.75,0.25,0.0,0.5222399360252619,0.12244897959183673,0.7142857142857143,0.0,0.07058823529411765,0.06976744186046512,0.06976744186046512,0.2716049382716049,0.09302325581395349,0.08791208791208792,0.13095238095238096,0.1566265060240964,0.2875,0.14285714285714285,0.32432432432432434,0.4567901234567901,0.527027027027027,0.7450980392156863,0.32,0.4142857142857143,0.5846153846153846,0.23376623376623376,0.5901639344262295,0.12643678160919541,0.08974358974358974,0.08333333333333333,0.0989010989010989,0.35064935064935066,0.2125,0.5972222222222222,0.14942528735632185,0.10843373493975904,0.0975609756097561,0.9431818181818182,0.9666666666666667,0.7865168539325843,0.9431818181818182,0.9438202247191011
31,0.75,0.8333333333333334,0.8095238095238095,0.875,0.8055555555555556,0.30285497486483925,0.3283582089552239,1.0,0.75,0.0,0.27003183358366184,0.0,0.2857142857142857,0.0,0.08235294117647059,0.05813953488372093,0.20930232558139536,0.5432098765432098,0.08139534883720931,0.27472527472527475,0.07142857142857142,0.04819277108433735,0.5875,0.4166666666666667,0.43243243243243246,0.5555555555555556,0.3918918918918919,0.7647058823529411,0.18666666666666668,0.6142857142857143,0.7230769230769231,0.2987012987012987,0.7540983606557377,0.11494252873563218,0.16666666666666666,0.2619047619047619,0.08791208791208792,0.6883116883116883,0.4625,0.6527777777777778,0.11494252873563218,0.012048192771084338,0.036585365853658534,0.9659090909090909,0.9444444444444444,1.0,0.9431818181818182,0.9438202247191011
32,0.7,0.6944444444444444,0.5714285714285714,0.875,0.8055555555555556,0.34079484017831735,0.31769722814498935,0.75,0.0,0.0,0.3407731306099643,0.0,0.42857142857142855,0.0,0.058823529411764705,0.023255813953488372,0.03488372093023256,0.48148148148148145,0.08139534883720931,0.054945054945054944,0.03571428571428571,0.03614457831325301,0.475,0.27380952380952384,0.581081081081081,0.5802469135802469,0.44594594594594594,0.803921568627451,0.44,0.37142857142857144,0.676923076923077,0.2727272727272727,0.14754098360655737,0.09195402298850575,0.19230769230769232,0.2261904761904762,0.06593406593406594,0.16883116883116883,0.375,0.5833333333333334,0.25287356321839083,0.012048192771084338,0.12195121951219512,0.9886363636363636,0.8888888888888888,0.7415730337078652,0.9318181818181818,0.9887640449438202
36,0.55,0.5555555555555556,0.42857142857142855,0.875,0.8055555555555556,0.5399791330740776,0.7014925373134329,0.75,1.0,0.5,0.5986200320898927,0.07142857142857142,0.5714285714285714,0.2413793103448276,0.9411764705882353,0.7790697674418605,0.5930232558139535,0.9876543209876543,0.9069767441860465,0.8241758241758241,0.9285714285714286,0.927710843373494,1.0,0.9285714285714286,0.3783783783783784,0.32098765432098764,0.5135135135135135,0.8235294117647058,0.6666666666666666,0.8857142857142857,0.0,0.7012987012987013,0.639344262295082,0.9195402298850575,0.5641025641025641,0.8095238095238095,0.7802197802197802,0.935064935064935,0.7875,0.9027777777777778,0.7471264367816092,0.7349397590361446,0.6585365853658537,0.09090909090909091,0.1,0.12359550561797752,0.056818181818181816,0.07865168539325842
37,0.6,0.4722222222222222,0.30952380952380953,0.875,0.8055555555555556,0.530494166745708,0.3603411513859275,0.75,0.75,0.75,0.4730285989634862,0.10204081632653061,0.5714285714285714,0.3448275862068966,0.8705882352941177,0.9186046511627907,0.4883720930232558,0.9259259259259259,1.0,0.9010989010989011,0.9642857142857143,0.9518072289156626,0.8125,0.9166666666666666,0.8513513513513513,0.8641975308641975,0.8648648648648649,0.8235294117647058,0.84,0.9,0.6307692307692307,0.7272727272727273,0.5409836065573771,0.9310344827586207,0.44871794871794873,0.47619047619047616,0.9340659340659341,0.8961038961038961,1.0,0.8611111111111112,0.4827586206896552,0.3373493975903614,0.45121951219512196,0.11363636363636363,0.1111111111111111,0.12359550561797752,0.125,0.0898876404494382
41,0.3,0.2777777777777778,0.14285714285714285,0.85,0.8611111111111112,0.6063738973726643,0.44562899786780386,0.25,0.5,0.75,0.6309149720366829,0.19387755102040816,0.7142857142857143,0.3103448275862069,0.9058823529411765,0.813953488372093,0.5116279069767442,0.9259259259259259,0.7558139534883721,0.9560439560439561,0.9047619047619048,0.7228915662650602,0.775,0.9642857142857143,0.8513513513513513,0.7777777777777778,0.972972972972973,0.7843137254901961,0.9466666666666667,0.7,0.3230769230769231,0.948051948051948,0.32786885245901637,0.7931034482758621,0.6794871794871795,0.4880952380952381,0.8901098901098901,0.8831168831168831,0.725,0.8888888888888888,0.4827586206896552,0.6024096385542169,0.3902439024390244,0.07954545454545454,0.08888888888888889,0.1348314606741573,0.11363636363636363,0.06741573033707865
47,0.7,0.7222222222222222,0.6666666666666666,0.85,0.7777777777777778,0.307597458029024,0.3283582089552239,0.5,0.5,0.5,0.30745295447438703,0.04081632653061224,0.14285714285714285,0.13793103448275862,0.7529411764705882,0.5581395348837209,0.8488372093023255,0.8395061728395061,0.5581395348837209,0.7252747252747253,0.6904761904761905,0.7590361445783133,0.775,0.7857142857142857,0.5135135135135135,0.6172839506172839,0.5135135135135135,0.7843137254901961,0.52,0.7857142857142857,0.8461538461538461,0.7142857142857143,0.7377049180327869,0.6896551724137931,0.8717948717948718,0.9642857142857143,0.5714285714285714,0.6623376623376623,0.7,0.8472222222222222,0.9425287356321839,0.9397590361445783,0.975609756097561,0.045454545454545456,0.08888888888888889,0.07865168539325842,0.11363636363636363,0.0449438202247191
48,0.7,0.16666666666666666,0.07142857142857142,0.85,0.7777777777777778,0.3787347054917955,0.2857142857142857,0.5,0.75,0.75,0.3479497839314732,0.1326530612244898,0.14285714285714285,0.4482758620689655,0.8352941176470589,0.9069767441860465,0.38372093023255816,0.8765432098765432,0.7674418604651163,0.945054945054945,0.8809523809523809,0.8674698795180723,0.775,0.9285714285714286,0.9594594594594594,0.8395061728395061,0.972972972972973,0.8431372549019608,0.9466666666666667,0.7857142857142857,0.4461538461538462,0.6883116883116883,0.08196721311475409,0.8620689655172413,0.5512820512820513,0.3333333333333333,0.9120879120879121,0.8571428571428571,0.8625,0.8055555555555556,0.20689655172413793,0.37349397590361444,0.3902439024390244,0.056818181818181816,0.08888888888888889,0.06741573033707865,0.09090909090909091,0.011235955056179775
50,0.6,0.6388888888888888,0.5476190476190477,0.85,0.7777777777777778,0.38821967182016504,0.3283582089552239,0.5,0.5,0.25,0.3884466133885594,0.030612244897959183,0.14285714285714285,0.034482758620689655,0.6588235294117647,0.43023255813953487,0.872093023255814,0.8395061728395061,0.3953488372093023,0.6263736263736264,0.6547619047619048,0.7469879518072289,0.9125,0.7619047619047619,0.527027027027027,0.6296296296296297,0.5,0.8235294117647058,0.38666666666666666,0.7571428571428571,0.8307692307692308,0.7532467532467533,0.7377049180327869,0.5977011494252874,0.8333333333333334,0.9523809523809523,0.5494505494505495,0.5844155844155844,0.6,0.875,0.9540229885057471,0.9759036144578314,0.9512195121951219,0.1590909090909091,0.044444444444444446,0.1348314606741573,0.1590909090909091,0.12359550561797752
51,0.6,0.19444444444444445,0.23809523809523808,0.85,0.7777777777777778,0.3787347054917955,0.509594882729211,0.5,0.5,0.5,0.41971631714656266,0.17346938775510204,0.7142857142857143,0.5862068965517241,0.9294117647058824,0.7558139534883721,0.7325581395348837,0.9012345679012346,0.6511627906976745,0.8351648351648352,0.8571428571428571,0.6746987951807228,0.8375,0.8809523809523809,0.9324324324324325,0.9259259259259259,0.9054054054054054,0.7843137254901961,0.8533333333333334,0.5571428571428572,0.7846153846153846,0.935064935064935,0.4426229508196721,0.6896551724137931,0.782051282051282,0.8928571428571429,0.8681318681318682,0.7922077922077922,0.6125,0.8194444444444444,0.7701149425287356,0.891566265060241,0.926829268292683,0.125,0.14444444444444443,0.12359550561797752,0.045454545454545456,0.11235955056179775
52,0.5,0.3055555555555556,0.2857142857142857,0.85,0.7777777777777778,0.47358436877549087,0.3816631130063966,0.5,0.5,1.0,0.4222794076185301,0.05102040816326531,0.2857142857142857,0.3103448275862069,0.8235294117647058,0.7093023255813954,0.5465116279069767,0.9753086419753086,0.9534883720930233,0.9340659340659341,0.9166666666666666,0.8433734939759037,0.9375,0.9523809523809523,0.7297297297297297,0.6049382716049383,0.9324324324324325,0.803921568627451,0.8933333333333333,0.7285714285714285,0.7076923076923077,0.7142857142857143,0.4098360655737705,0.8390804597701149,0.5128205128205128,0.8928571428571429,0.8241758241758241,0.8961038961038961,0.8125,0.8888888888888888,0.6896551724137931,0.6987951807228916,0.7682926829268293,0.045454545454545456,0.1,0.056179775280898875,0.07954545454545454,0.11235955056179775
54,0.5,0.0,0.023809523809523808,0.85,0.7777777777777778,0.4925543014322299,0.29637526652452023,0.5,0.75,0.75,0.4525238751877464,0.23469387755102042,0.42857142857142855,0.3103448275862069,0.9176470588235294,0.8023255813953488,0.6046511627906976,0.9382716049382716,0.813953488372093,0.9340659340659341,0.9404761904761905,0.8433734939759037,0.825,0.9761904761904762,0.972972972972973,0.8641975308641975,0.972972972972973,0.7647058823529411,0.96,0.7714285714285715,0.3384615384615385,0.6753246753246753,0.09836065573770492,0.9080459770114943,0.23076923076923078,0.21428571428571427,0.8901098901098901,0.935064935064935,0.725,0.8333333333333334,0.4827586206896552,0.18072289156626506,0.17073170731707318,0.06818181818181818,0.022222222222222223,0.1348314606741573,0.07954545454545454,0.07865168539325842
55,0.25,0.5555555555555556,0.40476190476190477,0.825,0.9166666666666666,0.5779189983875557,0.4136460554371002,0.25,0.5,0.75,0.6406547158301594,0.1836734693877551,0.2857142857142857,0.6206896551724138,0.8823529411764706,0.8488372093023255,0.7558139534883721,0.8518518518518519,0.9418604651162791,0.9120879120879121,0.8928571428571429,0.9036144578313253,0.65,0.8809523809523809,0.9594594594594594,1.0,0.8648648648648649,0.7058823529411765,0.7866666666666666,0.8857142857142857,0.5230769230769231,0.7532467532467533,0.5901639344262295,0.8275862068965517,0.5769230769230769,0.30952380952380953,0.8791208791208791,0.8441558441558441,0.7625,0.7916666666666666,0.3333333333333333,0.27710843373493976,0.32926829268292684,0.06818181818181818,0.1111111111111111,0.07865168539325842,0.07954545454545454,0.12359550561797752
58,0.4,0.05555555555555555,0.047619047619047616,0.825,0.8333333333333334,0.5162667172531538,0.29637526652452023,0.5,0.75,0.75,0.5371058607626732,0.05102040816326531,0.2857142857142857,0.1724137931034483,0.788235294117647,0.6046511627906976,0.5581395348837209,0.9753086419753086,0.6976744186046512,0.9340659340659341,0.7857142857142857,0.6867469879518072,0.9625,0.9285714285714286,0.6351351351351351,0.5679012345679012,0.9324324324324325,0.7843137254901961,0.9733333333333334,0.44285714285714284,0.5230769230769231,0.7402597402597403,0.29508196721311475,0.5977011494252874,0.9358974358974359,0.9047619047619048,0.7362637362637363,0.9090909090909091,0.675,1.0,0.8160919540229885,0.8795180722891566,0.9146341463414634,0.11363636363636363,0.1111111111111111,0.14606741573033707,0.14772727272727273,0.07865168539325842
59,0.35,0.5277777777777778,0.40476190476190477,0.825,0.8333333333333334,0.47358436877549087,0.44562899786780386,0.5,0.5,0.25,0.5442825140841822,0.22448979591836735,0.5714285714285714,0.13793103448275862,0.6235294117647059,0.5,0.8372093023255814,0.8518518518518519,0.7093023255813954,0.6483516483516484,0.7619047619047619,0.6626506024096386,0.7625,0.7857142857142857,0.5945945945945946,0.7037037037037037,0.5405405405405406,0.7254901960784313,0.6,0.8285714285714286,0.8923076923076924,0.6623376623376623,0.8524590163934426,0.7816091954022989,0.8461538461538461,0.9404761904761905,0.5164835164835165,0.5324675324675324,0.6375,0.8194444444444444,0.9195402298850575,0.9518072289156626,0.9390243902439024,0.14772727272727273,0.08888888888888889,0.1348314606741573,0.11363636363636363,0.1348314606741573
60,0.55,0.8888888888888888,0.7619047619047619,0.825,0.8055555555555556,0.3550222896708717,0.2857142857142857,0.5,0.5,0.0,0.33103338681648786,0.0,0.2857142857142857,0.0,0.047058823529411764,0.046511627906976744,0.10465116279069768,0.25925925925925924,0.11627906976744186,0.06593406593406594,0.09523809523809523,0.08433734939759036,0.3,0.13095238095238096,0.3918918918918919,0.3950617283950617,0.44594594594594594,0.7254901960784313,0.4,0.42857142857142855,0.6307692307692307,0.3246753246753247,0.5081967213114754,0.09195402298850575,0.3076923076923077,0.08333333333333333,0.10989010989010989,0.4025974025974026,0.1,0.5833333333333334,0.14942528735632185,0.04819277108433735,0.04878048780487805,0.9431818181818182,0.8888888888888888,0.797752808988764,0.9545454545454546,0.9550561797752809
61,0.3,0.3611111111111111,0.35714285714285715,0.825,0.8055555555555556,0.4546144361187518,0.26439232409381663,0.5,0.75,0.5,0.4238172619017106,0.3163265306122449,0.5714285714285714,0.1724137931034483,0.9764705882352941,0.6744186046511628,0.7790697674418605,0.9382716049382716,0.7325581395348837,0.8571428571428571,0.9166666666666666,0.6506024096385542,0.9125,0.8809523809523809,0.7432432432432432,0.654320987654321,0.8378378378378378,0.8235294117647058,0.84,0.7285714285714285,0.7538461538461538,0.961038961038961,0.5245901639344263,0.7471264367816092,0.8974358974358975,0.8571428571428571,0.8351648351648352,0.8701298701298701,0.425,0.8611111111111112,0.8160919540229885,0.8554216867469879,0.8658536585365854,0.06818181818181818,0.14444444444444443,0.056179775280898875,0.14772727272727273,0.1348314606741573
62,0.45,0.3611111111111111,0.5,0.825,0.7777777777777778,0.4830693351038604,0.5202558635394456,0.5,0.5,0.75,0.5550474940664456,0.21428571428571427,0.42857142857142855,0.7241379310344828,0.8235294117647058,0.8255813953488372,0.5581395348837209,0.9012345679012346,0.7325581395348837,0.9560439560439561,0.9523809523809523,0.8313253012048193,0.85,0.9761904761904762,0.7027027027027027,0.654320987654321,0.8513513513513513,0.6078431372549019,0.92,0.6285714285714286,0.47692307692307695,0.5454545454545454,0.4098360655737705,0.896551724137931,0.5384615384615384,0.6309523809523809,0.8241758241758241,0.9090909090909091,0.825,0.875,0.5862068965517241,0.6626506024096386,0.524390243902439,0.09090909090909091,0.06666666666666667,0.11235955056179775,0.14772727272727273,0.033707865168539325
66,0.65,0.4722222222222222,0.2619047619047619,0.825,0.75,0.36924973916342596,0.31769722814498935,0.75,0.25,1.0,0.369479743896,0.10204081632653061,0.2857142857142857,0.3448275862068966,0.9176470588235294,0.7906976744186046,0.5116279069767442,0.8888888888888888,0.8488372093023255,0.9010989010989011,0.9523809523809523,0.9759036144578314,0.85,0.8928571428571429,0.8513513513513513,0.8518518518518519,0.972972972972973,0.7254901960784313,0.7466666666666667,0.8285714285714286,0.6461538461538462,0.7532467532467533,0.4262295081967213,0.896551724137931,0.7307692307692307,0.40476190476190477,0.8791208791208791,0.8961038961038961,0.7875,0.8472222222222222,0.39080459770114945,0.5542168674698795,0.5365853658536586,0.09090909090909091,0.05555555555555555,0.10112359550561797,0.11363636363636363,0.0898876404494382
67,0.7,0.75,0.6428571428571429,0.825,0.75,0.26965759271554585,0.3390191897654584,0.5,0.75,0.25,0.24029998410883907,0.1836734693877551,0.5714285714285714,0.6206896551724138,0.4235294117647059,0.46511627906976744,0.8953488372093024,0.8148148148148148,0.627906976744186,0.7032967032967034,0.5714285714285714,0.6506024096385542,0.9125,0.7619047619047619,0.44594594594594594,0.5555555555555556,0.527027027027027,0.7647058823529411,0.4533333333333333,0.7,0.8461538461538461,0.6233766233766234,0.7868852459016393,0.6781609195402298,0.8461538461538461,0.9761904761904762,0.37362637362637363,0.7402597402597403,0.75,0.875,0.9540229885057471,0.927710843373494,0.8780487804878049,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775
71,0.55,0.6111111111111112,0.6428571428571429,0.825,0.75,0.4214170539694584,0.22174840085287847,0.5,0.75,0.5,0.3874213771997724,0.16326530612244897,0.5714285714285714,0.5517241379310345,0.5529411764705883,0.9186046511627907,0.8604651162790697,0.7777777777777778,0.9418604651162791,0.8571428571428571,0.7380952380952381,0.5301204819277109,0.4625,0.8571428571428571,0.7297297297297297,0.8395061728395061,0.7162162162162162,0.8235294117647058,0.56,0.8714285714285714,0.7230769230769231,0.7662337662337663,0.639344262295082,0.8505747126436781,0.782051282051282,0.38095238095238093,0.9560439560439561,0.6233766233766234,0.85,0.8055555555555556,0.3103448275862069,0.2891566265060241,0.2926829268292683,0.045454545454545456,0.06666666666666667,0.14606741573033707,0.11363636363636363,0.033707865168539325
73,0.05,0.7222222222222222,0.7380952380952381,0.8,0.9444444444444444,0.47358436877549087,0.15991471215351813,0.5,0.75,0.25,0.4735412170578797,0.030612244897959183,0.7142857142857143,0.06896551724137931,0.5176470588235295,0.4883720930232558,0.9069767441860465,0.8024691358024691,0.4186046511627907,0.6703296703296703,0.47619047619047616,0.5783132530120482,0.775,0.75,0.527027027027027,0.7037037037037037,0.4594594594594595,0.7450980392156863,0.52,0.8142857142857143,0.8307692307692308,0.7402597402597403,0.8852459016393442,0.6666666666666666,0.8461538461538461,0.8809523809523809,0.43956043956043955,0.5974025974025974,0.375,0.8194444444444444,0.9080459770114943,0.8795180722891566,0.8780487804878049,0.11363636363636363,0.1,0.10112359550561797,0.11363636363636363,0.07865168539325842
74,0.1,0.9166666666666666,0.7619047619047619,0.8,0.9166666666666666,0.39296215498434983,0.07036247334754797,0.5,0.5,0.0,0.40382515622036425,1.0,0.2857142857142857,0.7241379310344828,0.047058823529411764,0.046511627906976744,0.05813953488372093,0.2839506172839506,0.046511627906976744,0.25274725274725274,0.047619047619047616,0.08433734939759036,0.15,0.20238095238095238,0.32432432432432434,0.48148148148148145,0.5675675675675675,0.6666666666666666,0.22666666666666666,0.44285714285714284,0.6461538461538462,0.18181818181818182,0.6229508196721312,0.13793103448275862,0.1794871794871795,0.21428571428571427,0.10989010989010989,0.42857142857142855,0.175,0.625,0.14942528735632185,0.060240963855421686,0.0975609756097561,1.0,0.8666666666666667,0.8089887640449438,0.8863636363636364,0.9775280898876404
